Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^NSEI,2018-12-18,10850.90039,10915.40039,10819.09961,10908.7002,10908.7002,286100
^BSESN,2018-12-18,36226.37891,36375.37891,36046.51953,36347.07813,36347.07813,20793100
^N225,2018-12-18,21275.50977,21330.35938,21101.43945,21115.44922,21115.44922,80500000
000001.SS,2018-12-18,2583.634033,2599.147949,2563.572998,2576.649902,2576.649902,117000
^N100,2018-12-18,927.0300293,931.3300171,923.2700195,923.5900269,923.5900269,244015800
^DJI,2018-12-18,23769.13086,23927.76953,23516.01953,23675.64063,23675.64063,408070000
^GSPC,2018-12-18,2559.899902,2573.98999,2528.709961,2546.159912,2546.159912,4519190000
GC=F,2018-12-18,1248.199951,1249.199951,1245.599976,1249.199951,1249.199951,31
CL=F,2018-12-18,49.15999985,49.59000015,45.79000092,46.24000168,46.24000168,120101
^NYA,2018-12-19,11540.17969,11677.5,11313.03027,11371.83984,11371.83984,5152830000
^IXIC,2018-12-19,6777.589844,6868.859863,6586.5,6636.830078,6636.830078,2919140000
^FTSE,2018-12-19,6701.600098,6785.200195,6698.200195,6765.899902,6765.899902,754065600
^NSEI,2018-12-19,10930.5498,10985.15039,10928,10967.2998,10967.2998,312100
^BSESN,2018-12-19,36441.46094,36554.98828,36381.87109,36484.32813,36484.32813,16700
^N225,2018-12-19,21107.16992,21168.61914,20880.73047,20987.91992,20987.91992,81300000
000001.SS,2018-12-19,2578.675049,2579.874023,2547.077881,2549.562988,2549.562988,107700
^N100,2018-12-19,924.1300049,929.8300171,923.5100098,927.6699829,927.6699829,212730900
^DJI,2018-12-19,23693.33008,24057.33984,23162.64063,23323.66016,23323.66016,503550000
^GSPC,2018-12-19,2547.050049,2585.290039,2488.959961,2506.959961,2506.959961,5152830000
GC=F,2018-12-19,1255.800049,1255.800049,1252.099976,1252.099976,1252.099976,268
CL=F,2018-12-19,45.93000031,48,45.93000031,47.20000076,47.20000076,817721
^NYA,2018-12-20,11342.94043,11394.71973,11127.30957,11222.79004,11222.79004,5619780000
^IXIC,2018-12-20,6607.759766,6666.200195,6447.910156,6528.410156,6528.410156,3282440000
^FTSE,2018-12-20,6765.899902,6765.899902,6646.5,6711.899902,6711.899902,903273100
^NSEI,2018-12-20,10885.2002,10962.5498,10880.0498,10951.7002,10951.7002,318900
^BSESN,2018-12-20,36321.17969,36475.51953,36202.89844,36431.67188,36431.67188,19766300
^N225,2018-12-20,20779.92969,20841.33984,20282.92969,20392.58008,20392.58008,96300000
000001.SS,2018-12-20,2544.504883,2554.858887,2516.019043,2536.268066,2536.268066,120600
^N100,2018-12-20,914.3599854,917.9799805,910.0700073,910.6900024,910.6900024,263299900
^DJI,2018-12-20,23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000
^GSPC,2018-12-20,2496.77002,2509.629883,2441.179932,2467.419922,2467.419922,5619780000
GC=F,2018-12-20,1243.199951,1263.599976,1243.199951,1263.599976,1263.599976,49
CL=F,2018-12-20,47.38999939,47.50999832,45.66999817,45.88000107,45.88000107,794130
^NYA,2018-12-21,11198.88965,11364.13965,11013.41992,11036.83984,11036.83984,7657890000
^IXIC,2018-12-21,6573.490234,6586.680176,6304.629883,6332.990234,6332.990234,4571670000
^FTSE,2018-12-21,6711.899902,6733,6653.700195,6721.200195,6721.200195,1596669300
^NSEI,2018-12-21,10944.25,10963.65039,10738.65039,10754,10754,377500
^BSESN,2018-12-21,36449.26953,36483.48828,35694.73828,35742.07031,35742.07031,18528300
^N225,2018-12-21,20310.5,20334.73047,20006.66992,20166.18945,20166.18945,116600000
000001.SS,2018-12-21,2526.553955,2527.420898,2498.694092,2516.250977,2516.250977,115700
^N100,2018-12-21,906.8900146,910.0999756,897.4500122,909.6900024,909.6900024,419164300
^DJI,2018-12-21,22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000
^GSPC,2018-12-21,2465.379883,2504.409912,2408.550049,2416.620117,2416.620117,7657890000
GC=F,2018-12-21,1260.300049,1261.300049,1253.800049,1253.800049,1253.800049,96
CL=F,2018-12-21,46.25,46.77000046,45.13000107,45.59000015,45.59000015,694003
^NYA,2018-12-24,10976.23047,10995.90039,10769.80957,10769.83008,10769.83008,2613670000
^IXIC,2018-12-24,6278.490234,6355.180176,6190.169922,6192.919922,6192.919922,1647440000
^FTSE,2018-12-24,6721.200195,6721.200195,6661,6686,6686,192808000
^NSEI,2018-12-24,10780.90039,10782.2998,10649.25,10663.5,10663.5,223400
^BSESN,2018-12-24,35859.66016,35910.67188,35423.23828,35470.14844,35470.14844,13245200
000001.SS,2018-12-24,2506.737061,2529.439941,2500.443115,2527.00708,2527.00708,97300
^N100,2018-12-24,900.3300171,904.4099731,897.539978,897.6699829,897.6699829,50386900
^DJI,2018-12-24,22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000
^GSPC,2018-12-24,2400.560059,2410.340088,2351.100098,2351.100098,2351.100098,2613670000
GC=F,2018-12-24,1260.300049,1268.5,1260.300049,1267.5,1267.5,27
CL=F,2018-12-24,45.45000076,46.24000168,42.36000061,42.52999878,42.52999878,415859
^N225,2018-12-25,19785.42969,19785.42969,19117.96094,19155.74023,19155.74023,0
000001.SS,2018-12-25,2503.949951,2513.964111,2462.844971,2504.819092,2504.819092,136500
^NYA,2018-12-26,10801.46973,11204.45996,10724.19043,11204.08984,11204.08984,4249740000
^IXIC,2018-12-26,6257.859863,6555.529785,6214.339844,6554.359863,6554.359863,2572890000
^NSEI,2018-12-26,10635.4502,10747.5,10534.5498,10729.84961,10729.84961,263700
^BSESN,2018-12-26,35443.16016,35711.26172,35010.82031,35649.94141,35649.94141,16200
^N225,2018-12-26,19302.58984,19530.34961,18948.58008,19327.06055,19327.06055,79900000
000001.SS,2018-12-26,2501.120117,2513.825928,2492.075928,2498.293945,2498.293945,108800
^DJI,2018-12-26,21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000
^GSPC,2018-12-26,2363.120117,2467.76001,2346.580078,2467.699951,2467.699951,4249740000
GC=F,2018-12-26,1269.300049,1277.400024,1269.199951,1269.199951,1269.199951,63
CL=F,2018-12-26,42.84999847,47,42.52000046,46.22000122,46.22000122,698408
^NYA,2018-12-27,11081.87012,11285.32031,10934.11035,11285.30957,11285.30957,4139010000
^IXIC,2018-12-27,6457.189941,6583.009766,6336.970215,6579.490234,6579.490234,2449110000
^FTSE,2018-12-27,6686,6728.5,6536.5,6584.700195,6584.700195,590127000
^NSEI,2018-12-27,10817.90039,10834.2002,10764.4502,10779.7998,10779.7998,456100
^BSESN,2018-12-27,36002.10938,36041.23828,35781.94922,35807.28125,35807.28125,13054200
^N225,2018-12-27,19706.18945,20211.57031,19701.75977,20077.61914,20077.61914,93000000
000001.SS,2018-12-27,2527.717041,2532.001953,2483.085938,2483.085938,2483.085938,135400
^N100,2018-12-27,910.0100098,910.1099854,884.3499756,891.8099976,891.8099976,191114300
^DJI,2018-12-27,22629.06055,23138.89063,22267.41992,23138.82031,23138.82031,407940000
^GSPC,2018-12-27,2442.5,2489.100098,2397.939941,2488.830078,2488.830078,4139010000
GC=F,2018-12-27,1276.699951,1277.300049,1276.699951,1277.300049,1277.300049,480
CL=F,2018-12-27,46.58000183,46.70000076,44.36999893,44.61000061,44.61000061,665590
^NYA,2018-12-28,11343.86035,11416.51953,11252.23047,11290.9502,11290.9502,3728440000
^IXIC,2018-12-28,6616.790039,6684.180176,6529.220215,6584.52002,6584.52002,2216250000
^FTSE,2018-12-28,6584.700195,6742.5,6584.700195,6734,6734,499812000
^NSEI,2018-12-28,10820.9502,10893.59961,10817.15039,10859.90039,10859.90039,245500
^BSESN,2018-12-28,35911.98828,36194.78125,35911.98828,36076.71875,36076.71875,10426300
^N225,2018-12-28,19957.88086,20084.38086,19900.03906,20014.76953,20014.76953,70600000
000001.SS,2018-12-28,2483.616943,2505.114014,2478.324951,2493.895996,2493.895996,119200
^N100,2018-12-28,899.4199829,910.9299927,896.3699951,906.8800049,906.8800049,142765400
^DJI,2018-12-28,23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000
^GSPC,2018-12-28,2498.77002,2520.27002,2472.889893,2485.73999,2485.73999,3728440000
GC=F,2018-12-28,1273.5,1280.099976,1273.5,1279.900024,1279.900024,805
CL=F,2018-12-28,45.43999863,46.22000122,44.41999817,45.33000183,45.33000183,564385
^NYA,2018-12-31,11338.24023,11378.19043,11270.62988,11374.38965,11374.38965,3461920000
^IXIC,2018-12-31,6649.52002,6659.959961,6570.060059,6635.279785,6635.279785,2109320000
^FTSE,2018-12-31,6734,6752.5,6718.299805,6728.100098,6728.100098,225303900
^NSEI,2018-12-31,10913.2002,10923.5498,10853.2002,10862.5498,10862.5498,180900
^BSESN,2018-12-31,36239.19141,36285.46094,36033.94922,36068.32813,36068.32813,8645400
^N100,2018-12-31,911.6799927,916.6300049,909.7999878,916.6300049,916.6300049,48292000
^DJI,2018-12-31,23153.93945,23333.17969,23118.30078,23327.46094,23327.46094,288830000
^GSPC,2018-12-31,2498.939941,2509.23999,2482.820068,2506.850098,2506.850098,3461920000
GC=F,2018-12-31,1278,1281.300049,1277.599976,1278.300049,1278.300049,19
CL=F,2018-12-31,45.22000122,46.52999878,44.72999954,45.40999985,45.40999985,476970
^NYA,2019-01-02,11238.76953,11407.7998,11204.28027,11383.53027,11383.53027,3733160000
^IXIC,2019-01-02,6506.910156,6693.709961,6506.879883,6665.939941,6665.939941,2261800000
^FTSE,2019-01-02,6728.100098,6753.299805,6599.5,6734.200195,6734.200195,614252000
^NSEI,2019-01-02,10868.84961,10895.34961,10735.0498,10792.5,10792.5,309700
^BSESN,2019-01-02,36198.12891,36236.69922,35734.01172,35891.51953,35891.51953,14705400
000001.SS,2019-01-02,2497.881104,2500.278076,2456.423096,2465.291016,2465.291016,109900
^N100,2019-01-02,902.0499878,912.5200195,894.5599976,910.3499756,910.3499756,158629200
^DJI,2019-01-02,23058.60938,23413.4707,22928.58984,23346.24023,23346.24023,321570000
^GSPC,2019-01-02,2476.959961,2519.48999,2467.469971,2510.030029,2510.030029,3733160000
GC=F,2019-01-02,1286,1286,1277.599976,1281,1281,149
CL=F,2019-01-02,45.79999924,47.77999878,44.34999847,46.54000092,46.54000092,850480
^NYA,2019-01-03,11343.79004,11343.79004,11169.45996,11190.44043,11190.44043,3858830000
^IXIC,2019-01-03,6584.77002,6600.209961,6457.129883,6463.5,6463.5,2631550000
^FTSE,2019-01-03,6734.200195,6753.100098,6685.100098,6692.700195,6692.700195,674099100
^NSEI,2019-01-03,10796.7998,10814.0498,10661.25,10672.25,10672.25,286200
^BSESN,2019-01-03,35934.5,35999.66016,35475.57031,35513.71094,35513.71094,17400
000001.SS,2019-01-03,2461.782959,2488.479004,2455.926025,2464.363037,2464.363037,124400
^N100,2019-01-03,901.6699829,905.7700195,896.6500244,897.4500122,897.4500122,176035200
^DJI,2019-01-03,23176.39063,23176.39063,22638.41016,22686.2207,22686.2207,424240000
^GSPC,2019-01-03,2491.919922,2493.139893,2443.959961,2447.889893,2447.889893,3858830000
GC=F,2019-01-03,1286.800049,1292,1286.699951,1291.800049,1291.800049,10
CL=F,2019-01-03,46.25999832,47.49000168,45.34999847,47.09000015,47.09000015,788718
^NYA,2019-01-04,11323.73047,11559.01953,11323.73047,11533.33984,11533.33984,4234140000
^IXIC,2019-01-04,6567.140137,6760.689941,6554.240234,6738.859863,6738.859863,2596150000
^FTSE,2019-01-04,6692.700195,6850.399902,6692.5,6837.399902,6837.399902,639136700
^NSEI,2019-01-04,10699.7002,10741.0498,10628.65039,10727.34961,10727.34961,296600
^BSESN,2019-01-04,35590.78906,35744.19922,35382.07813,35695.10156,35695.10156,15855600
^N225,2019-01-04,19655.13086,19692.58008,19241.36914,19561.96094,19561.96094,91600000
000001.SS,2019-01-04,2446.019043,2515.315918,2440.906982,2514.86792,2514.86792,168900
^N100,2019-01-04,904.7999878,923.1900024,902.1199951,921.2999878,921.2999878,202506400
^DJI,2019-01-04,22894.91992,23518.64063,22894.91992,23433.16016,23433.16016,396020000
^GSPC,2019-01-04,2474.330078,2538.070068,2474.330078,2531.939941,2531.939941,4234140000
GC=F,2019-01-04,1294.199951,1294.199951,1275.300049,1282.699951,1282.699951,34
CL=F,2019-01-04,46.90000153,49.22000122,46.65000153,47.95999908,47.95999908,817277
^NYA,2019-01-07,11536.0498,11678.96973,11504.76953,11605.95996,11605.95996,4133120000
^IXIC,2019-01-07,6757.529785,6855.600098,6741.399902,6823.470215,6823.470215,2523450000
^FTSE,2019-01-07,6837.399902,6874.100098,6778,6810.899902,6810.899902,736559900
^NSEI,2019-01-07,10804.84961,10835.9502,10750.15039,10771.7998,10771.7998,269400
^BSESN,2019-01-07,35971.17969,36076.94922,35809.23047,35850.16016,35850.16016,14831200
^N225,2019-01-07,19944.60938,20266.2207,19920.80078,20038.9707,20038.9707,81500000
000001.SS,2019-01-07,2528.698975,2536.978027,2515.508057,2533.089111,2533.089111,177300
^N100,2019-01-07,924.8099976,925.3900146,914.4099731,919.6599731,919.6599731,160668600
^DJI,2019-01-07,23474.25977,23687.74023,23301.58984,23531.34961,23531.34961,334200000
^GSPC,2019-01-07,2535.610107,2566.159912,2524.560059,2549.689941,2549.689941,4133120000
GC=F,2019-01-07,1286.800049,1286.800049,1286.599976,1286.800049,1286.800049,2
CL=F,2019-01-07,48.29999924,49.79000092,48.11000061,48.52000046,48.52000046,819939
^NYA,2019-01-08,11702.5,11727.75,11621.15039,11716.23047,11716.23047,4120060000
^IXIC,2019-01-08,6893.439941,6909.580078,6795.859863,6897,6897,2407340000
^FTSE,2019-01-08,6810.899902,6901.5,6804.899902,6861.600098,6861.600098,651977000
^NSEI,2019-01-08,10786.25,10818.4502,10733.25,10802.15039,10802.15039,277700
^BSESN,2019-01-08,35964.62109,36037.35156,35753.94922,35980.92969,35980.92969,16218000
^N225,2019-01-08,20224.66992,20347.91992,20106.35938,20204.03906,20204.03906,86400000
000001.SS,2019-01-08,2530.300049,2531.344971,2520.165039,2526.461914,2526.461914,158100
^N100,2019-01-08,920.2600098,935.6400146,919.5200195,929.2999878,929.2999878,202465000
^DJI,2019-01-08,23680.32031,23864.65039,23581.44922,23787.44922,23787.44922,317420000
^GSPC,2019-01-08,2568.110107,2579.820068,2547.560059,2574.409912,2574.409912,4120060000
GC=F,2019-01-08,1280.5,1283.199951,1278.199951,1283.199951,1283.199951,54
CL=F,2019-01-08,48.72999954,49.95000076,48.31000137,49.77999878,49.77999878,765981
^NYA,2019-01-09,11758.03027,11811.67969,11712.37012,11778.41992,11778.41992,4088740000
^IXIC,2019-01-09,6923.060059,6985.220215,6899.560059,6957.080078,6957.080078,2434500000
^FTSE,2019-01-09,6861.600098,6938.299805,6861.600098,6906.600098,6906.600098,860684900
^NSEI,2019-01-09,10862.40039,10870.40039,10749.40039,10855.15039,10855.15039,333000
^BSESN,2019-01-09,36181.37109,36250.53906,35863.28906,36212.91016,36212.91016,20300
^N225,2019-01-09,20366.30078,20494.34961,20331.19922,20427.06055,20427.06055,72800000
000001.SS,2019-01-09,2536.416992,2574.407959,2536.156982,2544.344971,2544.344971,191900
^N100,2019-01-09,936.539978,941.0200195,932.8699951,935.5900269,935.5900269,199114400
^DJI,2019-01-09,23844.26953,24084.71094,23703.16016,23879.11914,23879.11914,324570000
^GSPC,2019-01-09,2580,2595.320068,2568.889893,2584.959961,2584.959961,4088740000
GC=F,2019-01-09,1279.400024,1289.300049,1279.199951,1289.300049,1289.300049,102
CL=F,2019-01-09,49.79999924,52.58000183,49.70999908,52.36000061,52.36000061,891922
^NYA,2019-01-10,11731.5498,11843.59961,11701.80957,11839.30957,11839.30957,3721300000
^IXIC,2019-01-10,6908.649902,6991.370117,6877.080078,6986.069824,6986.069824,2190110000
^FTSE,2019-01-10,6906.600098,6948.200195,6860.799805,6942.899902,6942.899902,611434300
^NSEI,2019-01-10,10859.34961,10859.34961,10801.7998,10821.59961,10821.59961,254400
^BSESN,2019-01-10,36258,36269.30859,36070.76172,36106.5,36106.5,17331500
^N225,2019-01-10,20270.88086,20345.91992,20101.92969,20163.80078,20163.80078,73700000
000001.SS,2019-01-10,2543.853027,2551.825928,2531.664063,2535.099121,2535.099121,159900
^N100,2019-01-10,930.7600098,936.1099854,926.6699829,936.1099854,936.1099854,164874600
^DJI,2019-01-10,23811.10938,24014.7793,23703.25,24001.91992,24001.91992,338150000
^GSPC,2019-01-10,2573.51001,2597.820068,2562.02002,2596.639893,2596.639893,3721300000
GC=F,2019-01-10,1284.699951,1284.699951,1284.699951,1284.699951,1284.699951,0
CL=F,2019-01-10,52.18000031,52.77999878,51.36999893,52.59000015,52.59000015,821782
^NYA,2019-01-11,11806.75,11851.5498,11762.49023,11848.00977,11848.00977,3447460000
^IXIC,2019-01-11,6947.459961,6975.649902,6933.600098,6971.47998,6971.47998,2074310000
^FTSE,2019-01-11,6942.899902,7001.899902,6902.700195,6918.200195,6918.200195,680478600
^NSEI,2019-01-11,10834.75,10850.15039,10739.40039,10794.9502,10794.9502,260800
^BSESN,2019-01-11,36191.87109,36214.26172,35840.60156,36009.83984,36009.83984,18100
^N225,2019-01-11,20296.44922,20389.89063,20294.74023,20359.69922,20359.69922,77700000
000001.SS,2019-01-11,2539.549072,2554.787109,2533.358887,2553.831055,2553.831055,149400
^N100,2019-01-11,938.25,940.0999756,931.6599731,935.1799927,935.1799927,161773100
^DJI,2019-01-11,23940.00977,23996.32031,23798.16016,23995.94922,23995.94922,262650000
^GSPC,2019-01-11,2588.110107,2596.27002,2577.399902,2596.26001,2596.26001,3447460000
GC=F,2019-01-11,1291.199951,1291.199951,1286.300049,1287.099976,1287.099976,11
CL=F,2019-01-11,52.27999878,53.31000137,51.18000031,51.59000015,51.59000015,812339
^NYA,2019-01-14,11767.53027,11827.63965,11745.57031,11799.11035,11799.11035,3689370000
^IXIC,2019-01-14,6908.029785,6936.220215,6887.47998,6905.919922,6905.919922,1960780000
^FTSE,2019-01-14,6918.200195,6918.200195,6841.700195,6855,6855,683449700
^NSEI,2019-01-14,10807,10808,10692.34961,10737.59961,10737.59961,298800
^BSESN,2019-01-14,36113.26953,36124.94141,35691.75,35853.55859,35853.55859,24100
000001.SS,2019-01-14,2553.327881,2556.293945,2533.01001,2535.764893,2535.764893,144800
^N100,2019-01-14,928.3699951,931.5900269,925.0200195,929.2999878,929.2999878,148545000
^DJI,2019-01-14,23880.5293,23964.90039,23765.24023,23909.83984,23909.83984,277560000
^GSPC,2019-01-14,2580.310059,2589.320068,2570.409912,2582.610107,2582.610107,3689370000
GC=F,2019-01-14,1292.400024,1293.900024,1289.099976,1289.099976,1289.099976,7
CL=F,2019-01-14,51.72999954,52.11000061,50.38000107,50.50999832,50.50999832,791527
^NYA,2019-01-15,11798.03027,11877.41992,11798.03027,11868.67969,11868.67969,3601180000
^IXIC,2019-01-15,6931.390137,7025.850098,6928.120117,7023.830078,7023.830078,2066090000
^FTSE,2019-01-15,6855,6910.5,6849.600098,6895,6895,687341200
^NSEI,2019-01-15,10777.5498,10896.9502,10777.5498,10886.7998,10886.7998,310700
^BSESN,2019-01-15,35950.07813,36349.30859,35950.07813,36318.32813,36318.32813,24000
^N225,2019-01-15,20264.82031,20571.2793,20204.42969,20555.28906,20555.28906,78300000
000001.SS,2019-01-15,2537.370117,2571.501953,2532.433105,2570.344971,2570.344971,160300
^N100,2019-01-15,936.5100098,939.6300049,928.6599731,934.5700073,934.5700073,172222500
^DJI,2019-01-15,23914.10938,24099.14063,23887.92969,24065.58984,24065.58984,291570000
^GSPC,2019-01-15,2585.100098,2613.080078,2585.100098,2610.300049,2610.300049,3601180000
GC=F,2019-01-15,1290.099976,1292.699951,1286.199951,1286.199951,1286.199951,3
CL=F,2019-01-15,50.77999878,52.29999924,50.63999939,52.11000061,52.11000061,664183
^NYA,2019-01-16,11884.96973,11944.2002,11882.91016,11907.61035,11907.61035,3882180000
^IXIC,2019-01-16,7033.75,7079.629883,7028.120117,7034.689941,7034.689941,2163730000
^FTSE,2019-01-16,6895,6912.399902,6848.600098,6862.700195,6862.700195,787626400
^NSEI,2019-01-16,10899.65039,10928.15039,10876.90039,10890.2998,10890.2998,276500
^BSESN,2019-01-16,36370.73828,36462.03125,36278.60938,36321.28906,36321.28906,16400
^N225,2019-01-16,20575.7207,20580.25,20323.32031,20442.75,20442.75,69500000
000001.SS,2019-01-16,2569.070068,2574.236084,2563.006104,2570.422119,2570.422119,149300
^N100,2019-01-16,938.539978,938.9400024,933.1599731,937.0900269,937.0900269,172221200
^DJI,2019-01-16,24139.91016,24288.60938,24119.7207,24207.16016,24207.16016,302830000
^GSPC,2019-01-16,2614.75,2625.76001,2612.679932,2616.100098,2616.100098,3882180000
GC=F,2019-01-16,1291.599976,1291.599976,1291.599976,1291.599976,1291.599976,2
CL=F,2019-01-16,52,52.52000046,51.25999832,52.31000137,52.31000137,694182
^NYA,2019-01-17,11873.82031,12033.58008,11862.42969,11994.54004,11994.54004,3802410000
^IXIC,2019-01-17,7010.129883,7113.950195,7003.620117,7084.459961,7084.459961,2149280000
^FTSE,2019-01-17,6862.700195,6862.700195,6799,6834.899902,6834.899902,582654200
^NSEI,2019-01-17,10920.84961,10930.65039,10844.65039,10905.2002,10905.2002,271700
^BSESN,2019-01-17,36413.60156,36468.42188,36170.80078,36374.07813,36374.07813,20500
^N225,2019-01-17,20544.23047,20571.75,20342.46094,20402.26953,20402.26953,63600000
000001.SS,2019-01-17,2573.575928,2582.555908,2557.710938,2559.636963,2559.636963,162500
^N100,2019-01-17,933.0700073,937.1599731,931.2600098,935.6400146,935.6400146,169682900
^DJI,2019-01-17,24147.08984,24474.46094,24088.90039,24370.09961,24370.09961,288590000
^GSPC,2019-01-17,2609.280029,2645.060059,2606.360107,2635.959961,2635.959961,3802410000
GC=F,2019-01-17,1291.599976,1292.699951,1288.5,1291,1291,10
CL=F,2019-01-17,52.29999924,52.58000183,50.97999954,52.06999969,52.06999969,288560
^NYA,2019-01-18,12070.90039,12164.7002,12060.36035,12151.76953,12151.76953,4009010000
^IXIC,2019-01-18,7134.100098,7185.379883,7096.620117,7157.22998,7157.22998,2459920000
^FTSE,2019-01-18,6834.899902,6984.399902,6834.899902,6968.299805,6968.299805,795742900
^NSEI,2019-01-18,10914.84961,10928.2002,10852.2002,10906.9502,10906.9502,323800
^BSESN,2019-01-18,36417.57813,36469.98047,36218.32813,36386.60938,36386.60938,20800
^N225,2019-01-18,20472.81055,20682.11914,20454.13086,20666.07031,20666.07031,64700000
000001.SS,2019-01-18,2567.739014,2598.884033,2565.904053,2596.006104,2596.006104,190800
^N100,2019-01-18,942.0100098,953.9000244,941.7600098,953.2299805,953.2299805,227494700
^DJI,2019-01-18,24534.18945,24750.2207,24459.0293,24706.34961,24706.34961,372970000
^GSPC,2019-01-18,2651.27002,2675.469971,2647.580078,2670.709961,2670.709961,4009010000
GC=F,2019-01-18,1281.300049,1281.300049,1281.300049,1281.300049,1281.300049,3
CL=F,2019-01-18,52.22999954,53.91999817,52.09000015,53.79999924,53.79999924,193099
^FTSE,2019-01-21,6968.299805,6987.899902,6954.5,6970.600098,6970.600098,474827100
^NSEI,2019-01-21,10919.34961,10987.4502,10885.75,10961.84961,10961.84961,288800
^BSESN,2019-01-21,36467.12109,36701.03125,36351.76953,36578.96094,36578.96094,18700
^N225,2019-01-21,20848.38086,20892.67969,20678.25977,20719.33008,20719.33008,61200000
000001.SS,2019-01-21,2599.058105,2618.97998,2599.058105,2610.509033,2610.509033,163400
^N100,2019-01-21,951.5999756,953.1199951,950.8200073,952.2800293,952.2800293,109989400
^NYA,2019-01-22,12075.40039,12075.40039,11940.91016,11999.37012,11999.37012,3923950000
^IXIC,2019-01-22,7109.569824,7110.160156,6979.810059,7020.359863,7020.359863,2397660000
^FTSE,2019-01-22,6970.600098,6970.600098,6880.700195,6901.399902,6901.399902,565967800
^NSEI,2019-01-22,10949.7998,10949.7998,10864.15039,10922.75,10922.75,300800
^BSESN,2019-01-22,36649.92188,36650.46875,36282.92969,36444.64063,36444.64063,17300
^N225,2019-01-22,20770.06055,20805.92969,20558.30078,20622.91016,20622.91016,57100000
000001.SS,2019-01-22,2609.64209,2609.64209,2573.062012,2579.704102,2579.704102,152500
^N100,2019-01-22,947.539978,951.8400269,944.210022,948.0999756,948.0999756,151975300
^DJI,2019-01-22,24607.75977,24607.75977,24244.31055,24404.48047,24404.48047,338480000
^GSPC,2019-01-22,2657.879883,2657.879883,2617.27002,2632.899902,2632.899902,3923950000
GC=F,2019-01-22,1282.5,1283.300049,1282.5,1282.5,1282.5,7
CL=F,2019-01-22,53.72999954,54.24000168,51.79999924,52.56999969,52.56999969,951158
^NYA,2019-01-23,12044.5498,12075.0498,11926.80957,12020.92969,12020.92969,3358770000
^IXIC,2019-01-23,7061.649902,7084.850098,6953.22998,7025.77002,7025.77002,2288090000
^FTSE,2019-01-23,6901.399902,6901.600098,6834.299805,6842.899902,6842.899902,646039700
^NSEI,2019-01-23,10931.0498,10944.7998,10811.9502,10831.5,10831.5,298900
^BSESN,2019-01-23,36494.12109,36521.46875,36037.89844,36108.46875,36108.46875,14300
^N225,2019-01-23,20453.43945,20686.28906,20438.2207,20593.7207,20593.7207,0
000001.SS,2019-01-23,2575.258057,2589.512939,2572.405029,2581.003906,2581.003906,131400
^N100,2019-01-23,944.8300171,954.2299805,942.6199951,947.8699951,947.8699951,174789300
^DJI,2019-01-23,24577.25,24700.98047,24307.16992,24575.61914,24575.61914,318600000
^GSPC,2019-01-23,2643.47998,2653.189941,2612.860107,2638.699951,2638.699951,3358770000
GC=F,2019-01-23,1281.699951,1283.900024,1278.699951,1283.099976,1283.099976,14
CL=F,2019-01-23,52.95000076,53.63999939,51.86000061,52.61999893,52.61999893,702866
^NYA,2019-01-24,12006.19043,12048.12988,11969.04004,12029.4502,12029.4502,3449230000
^IXIC,2019-01-24,7042.25,7078.959961,7029.950195,7073.459961,7073.459961,2419110000
^FTSE,2019-01-24,6842.899902,6854.600098,6802,6819,6819,599978600
^NSEI,2019-01-24,10844.0498,10866.59961,10798.65039,10849.7998,10849.7998,361100
^BSESN,2019-01-24,36146.55078,36258.28125,35996.67969,36195.10156,36195.10156,23100
^N225,2019-01-24,20506.24023,20620.7207,20467.58984,20574.63086,20574.63086,61400000
000001.SS,2019-01-24,2584.647949,2597.289063,2569.699951,2591.694092,2591.694092,154000
^N100,2019-01-24,948.1900024,954.9500122,946.9099731,953.3200073,953.3200073,178562600
^DJI,2019-01-24,24579.96094,24626.30078,24422.73047,24553.24023,24553.24023,320170000
^GSPC,2019-01-24,2638.840088,2647.199951,2627.01001,2642.330078,2642.330078,3449230000
GC=F,2019-01-24,1279.099976,1279.099976,1278.5,1279.099976,1279.099976,1
CL=F,2019-01-24,52.45000076,53.47000122,52.06999969,53.13000107,53.13000107,714415
^NYA,2019-01-25,12106.38965,12164.48047,12105.95996,12127.25,12127.25,3821000000
^IXIC,2019-01-25,7128.180176,7174.560059,7111.089844,7164.859863,7164.859863,2446550000
^FTSE,2019-01-25,6819,6858.200195,6806.799805,6809.200195,6809.200195,727497200
^NSEI,2019-01-25,10859.75,10931.7002,10756.4502,10780.5498,10780.5498,463400
^BSESN,2019-01-25,36245.76953,36474.48047,35953.14844,36025.53906,36025.53906,23000
^N225,2019-01-25,20598.64063,20844.31055,20598.64063,20773.56055,20773.56055,68400000
000001.SS,2019-01-25,2596.261963,2617.001953,2595.628906,2601.7229,2601.7229,159400
^N100,2019-01-25,958.039978,962.7000122,957.2399902,961.7800293,961.7800293,187838900
^DJI,2019-01-25,24687.21094,24860.15039,24676.75,24737.19922,24737.19922,376890000
^GSPC,2019-01-25,2657.439941,2672.379883,2657.330078,2664.76001,2664.76001,3821000000
